p_cs_prod,c_cs_prod,q_ratio,likelihood_proposal,likelihood,diff_likelihood
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-114.86801325462379,-124.19335065879903,9.325337404175244
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.94777419662877,-124.19335065879903,7.245576462170263
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.19649431662144,-124.19335065879903,5.996856342177594
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-121.39815132502058,-124.19335065879903,2.7951993337784558
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.45427189702471,-124.19335065879903,3.739078761774323
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-133.56355724441767,-124.19335065879903,-9.370206585618632
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-110.80407912852137,-124.19335065879903,13.389271530277668
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.63510106121663,-124.19335065879903,8.558249597582403
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-123.30997706269038,-124.19335065879903,0.8833735961086546
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-111.27337671315652,-124.19335065879903,12.91997394564251
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.55441022455899,-124.19335065879903,5.638940434240041
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.89034188992679,-124.19335065879903,7.303008768872246
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.86071241499745,-124.19335065879903,5.332638243801583
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.17186474944413,-124.19335065879903,4.021485909354908
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-112.64475722254043,-124.19335065879903,11.5485934362586
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.75229301380278,-124.19335065879903,5.441057644996249
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-121.12828832118981,-124.19335065879903,3.06506233760922
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.36349502255243,-124.19335065879903,5.829855636246606
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.44170107635208,-124.19335065879903,6.751649582446959
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.35513959445964,-124.19335065879903,5.83821106433939
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-122.93709096076965,-124.19335065879903,1.2562596980293819
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.66427691702422,-124.19335065879903,3.529073741774809
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.57630977161449,-124.19335065879903,8.617040887184544
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.40604736112394,-124.19335065879903,8.787303297675095
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.86709787612878,-124.19335065879903,6.326252782670252
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.53470539282935,-124.19335065879903,6.658645265969682
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.42302724083247,-124.19335065879903,5.770323417966566
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-114.06521748147517,-124.19335065879903,10.12813317732386
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-123.47436741448345,-124.19335065879903,0.7189832443155808
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.76266044957092,-124.19335065879903,8.430690209228118
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.09546573987029,-124.19335065879903,4.097884918928742
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-112.88043167010608,-124.19335065879903,11.312918988692957
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-119.20677368803126,-124.19335065879903,4.986576970767771
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-119.87617920961952,-124.19335065879903,4.3171714491795115
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-132.5673434836683,-124.19335065879903,-8.373992824869276
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.46007517823246,-124.19335065879903,5.733275480566576
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-121.7958498937666,-124.19335065879903,2.397500765032433
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.26090238818014,-124.19335065879903,8.932448270618892
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.43346416270293,-124.19335065879903,6.759886496096101
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.1878143508881,-124.19335065879903,8.00553630791093
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.28710666825286,-124.19335065879903,3.906243990546173
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.22313327883066,-124.19335065879903,3.970217379968375
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.74170196600656,-124.19335065879903,7.4516486927924745
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.74083631323232,-124.19335065879903,5.452514345566712
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-114.1242414396371,-124.19335065879903,10.06910921916193
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.07176686756355,-124.19335065879903,7.12158379123548
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.97384231579531,-124.19335065879903,8.219508343003724
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.64902145999415,-124.19335065879903,5.544329198804888
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.17848316910012,-124.19335065879903,6.014867489698915
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.40552866442489,-124.19335065879903,8.787821994374141
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.46479378758778,-124.19335065879903,6.728556871211254
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.56800165027103,-124.19335065879903,6.625349008528005
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.30701600684367,-124.19335065879903,6.886334651955366
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.2292182370293,-124.19335065879903,6.964132421769733
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-132.2375560970762,-124.19335065879903,-8.044205438277174
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.53888630523014,-124.19335065879903,5.654464353568898
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.6827191773864,-124.19335065879903,7.510631481412631
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-114.7219440163311,-124.19335065879903,9.47140664246794
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.42786502190111,-124.19335065879903,8.765485636897921
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.58944413508891,-124.19335065879903,8.603906523710123
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.45597031072032,-124.19335065879903,5.737380348078716
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-112.63780628728136,-124.19335065879903,11.55554437151767
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.57300447006278,-124.19335065879903,8.62034618873625
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-119.8931085050509,-124.19335065879903,4.30024215374813
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-122.10257345946133,-124.19335065879903,2.0907771993377082
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.01954285536299,-124.19335065879903,8.173807803436048
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.8145792944434,-124.19335065879903,6.378771364355629
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-119.95386339684924,-124.19335065879903,4.23948726194979
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.34307707330657,-124.19335065879903,8.85027358549246
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.75409555904962,-124.19335065879903,8.439255099749417
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-111.21946965638796,-124.19335065879903,12.973881002411076
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.45911326955037,-124.19335065879903,8.734237389248662
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.92038075597759,-124.19335065879903,3.272969902821444
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.20797128804261,-124.19335065879903,3.9853793707564193
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.51945706310764,-124.19335065879903,7.673893595691396
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.37011569502079,-124.19335065879903,8.823234963778248
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-133.0735483380685,-124.19335065879903,-8.880197679269457
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-114.2426755449559,-124.19335065879903,9.950675113843133
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.01696910808761,-124.19335065879903,8.176381550711426
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.73001946407769,-124.19335065879903,3.4633311947213485
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.27963717312386,-124.19335065879903,3.9137134856751743
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.15956585539304,-124.19335065879903,6.033784803405993
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-114.64958454955577,-124.19335065879903,9.543766109243265
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-113.54552708639636,-124.19335065879903,10.647823572402672
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.10050443716581,-124.19335065879903,7.0928462216332235
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-122.75344960339794,-124.19335065879903,1.4399010554010943
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.7037672006264,-124.19335065879903,3.489583458172632
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.73701769448661,-124.19335065879903,6.456332964312423
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.47475356480811,-124.19335065879903,3.7185970939909225
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.53920432880673,-124.19335065879903,8.654146329992301
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.15996521463879,-124.19335065879903,4.0333854441602455
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-121.27301597026971,-124.19335065879903,2.920334688529323
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-119.47834664144213,-124.19335065879903,4.715004017356904
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.67838212337153,-124.19335065879903,3.5149685354274993
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.83164685920985,-124.19335065879903,5.361703799589179
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-122.18180605903105,-124.19335065879903,2.011544599767987
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-113.41363668079462,-124.19335065879903,10.77971397800441
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-119.56781801244546,-124.19335065879903,4.625532646353577
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.92425699587741,-124.19335065879903,3.2690936629216196
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.6411465065521,-124.19335065879903,8.55220415224693
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-113.73841692411247,-124.19335065879903,10.454933734686563
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-121.18596520172918,-124.19335065879903,3.0073854570698586
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.63329530203879,-124.19335065879903,8.560055356760245
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-119.60952601933482,-124.19335065879903,4.583824639464211
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.09043218290982,-124.19335065879903,8.102918475889211
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.75029340580724,-124.19335065879903,7.443057252991792
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-119.84171552557392,-124.19335065879903,4.351635133225116
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.45277913581552,-124.19335065879903,8.740571522983515
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.45291897488138,-124.19335065879903,3.740431683917649
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.15330832288116,-124.19335065879903,4.0400423359178745
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-114.15322158463965,-124.19335065879903,10.040129074159381
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.62248457854398,-124.19335065879903,5.570866080255058
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.79012861721178,-124.19335065879903,3.403222041587256
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.61867715366967,-124.19335065879903,5.574673505129368
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-123.46658827300698,-124.19335065879903,0.7267623857920569
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.20841946720103,-124.19335065879903,6.984931191598008
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.83525012613585,-124.19335065879903,3.3581005326631868
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-113.45739649878539,-124.19335065879903,10.735954160013648
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-110.99598395023085,-124.19335065879903,13.197366708568183
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.34548549145404,-124.19335065879903,8.847865167344992
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.57507338698034,-124.19335065879903,5.618277271818698
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.50413801113314,-124.19335065879903,8.689212647665897
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.13684490539316,-124.19335065879903,7.056505753405872
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.14880851400426,-124.19335065879903,4.044542144794775
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.30196755081728,-124.19335065879903,8.891383107981753
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.67916623286334,-124.19335065879903,3.514184425935696
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.55124689894322,-124.19335065879903,8.642103759855814
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.41764845684736,-124.19335065879903,7.775702201951674
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-112.60233344021657,-124.19335065879903,11.591017218582465
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-119.19935931030946,-124.19335065879903,4.993991348489573
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-112.77183808216955,-124.19335065879903,11.421512576629482
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.41189745732615,-124.19335065879903,8.781453201472885
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.10835766898313,-124.19335065879903,8.084992989815902
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.74327710009355,-124.19335065879903,8.450073558705483
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.13009807562511,-124.19335065879903,4.06325258317392
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.58547490624412,-124.19335065879903,8.607875752554918
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.14958410436178,-124.19335065879903,6.043766554437255
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.17321568644972,-124.19335065879903,8.020134972349311
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.11482844955563,-124.19335065879903,6.078522209243403
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-121.12541264547417,-124.19335065879903,3.067938013324863
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.41259574362714,-124.19335065879903,6.780754915171897
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.77486521005164,-124.19335065879903,8.41848544874739
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.6069187148254,-124.19335065879903,8.586431943973636
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.46257634218723,-124.19335065879903,8.7307743166118
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.10584497377829,-124.19335065879903,7.087505685020744
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-121.15281377562764,-124.19335065879903,3.0405368831713986
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.51434693319003,-124.19335065879903,6.679003725609007
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-111.05279117438718,-124.19335065879903,13.140559484411853
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-113.61842685435954,-124.19335065879903,10.574923804439493
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.64670277928207,-124.19335065879903,7.546647879516968
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.46412119589456,-124.19335065879903,5.72922946290447
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.44895538315234,-124.19335065879903,8.744395275646696
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-119.06722925264981,-124.19335065879903,5.126121406149224
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-122.1096484141436,-124.19335065879903,2.083702244655427
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.46600499930092,-124.19335065879903,8.727345659498113
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-109.08271737468704,-124.19335065879903,15.110633284111998
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-119.91671573233286,-124.19335065879903,4.276634926466173
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.53920543562168,-124.19335065879903,5.654145223177352
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.63743598253643,-124.19335065879903,8.555914676262603
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.87588125977354,-124.19335065879903,8.317469399025498
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.83146515032955,-124.19335065879903,7.361885508469484
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.05219340109954,-124.19335065879903,6.14115725769949
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.23280149176993,-124.19335065879903,7.9605491670291
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.14868846854748,-124.19335065879903,9.044662190251557
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-111.29515179704465,-124.19335065879903,12.89819886175438
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.31319357855878,-124.19335065879903,3.8801570802402523
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.33144820342017,-124.19335065879903,7.861902455378868
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-121.61772212979741,-124.19335065879903,2.5756285290016194
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.02961201319476,-124.19335065879903,8.163738645604269
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-113.46009831877274,-124.19335065879903,10.733252340026297
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-116.03840190124195,-124.19335065879903,8.15494875755708
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.84606261475093,-124.19335065879903,6.347288044048099
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-112.62266908239162,-124.19335065879903,11.57068157640741
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.71346888278677,-124.19335065879903,8.479881776012263
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-114.31051975010345,-124.19335065879903,9.882830908695581
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.50007824502032,-124.19335065879903,3.6932724137787147
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.2552946605216,-124.19335065879903,3.9380559982774344
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.61302589880862,-124.19335065879903,3.580324759990418
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.11487872245752,-124.19335065879903,7.078471936341515
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-111.42577145553946,-124.19335065879903,12.767579203259572
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-114.23157534676838,-124.19335065879903,9.961775312030653
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-112.43207534715013,-124.19335065879903,11.761275311648902
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.8866999245312,-124.19335065879903,3.3066507342678335
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-118.4271137148564,-124.19335065879903,5.76623694394263
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-111.30038235617742,-124.19335065879903,12.892968302621611
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-117.23753961483922,-124.19335065879903,6.955811043959812
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-121.68506812912179,-124.19335065879903,2.5082825296772455
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.64557665518971,-124.19335065879903,3.5477740036093195
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-112.88224773141991,-124.19335065879903,11.311102927379125
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-119.88505983619154,-124.19335065879903,4.308290822607489
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-115.5162775573881,-124.19335065879903,8.67707310141094
0.2490345173758716,1.6534559999999997e-10,6.639465152954734e-10,-120.8060885450002,-124.19335065879903,3.3872621137988403
