-9.298789352436456334e-04,5.676470905288124279e-04,4.300625587607908272e-04
1.266767052961543377e-03,8.728876319539284568e-04,-3.767972547615598342e-04
1.337606665704857423e-03,-1.419042716692473297e-03,-1.611365293590067424e-03
2.134335403929965656e-03,2.275044244065299159e-03,-4.193872699814505138e-06
2.414727058103620957e-04,-2.692860710124532722e-05,3.047281308426462746e-04
-6.009815125645952575e-04,-1.325650981766711271e-04,-5.175614499612425689e-04
1.570538266814124002e-05,2.103294243353406347e-03,-5.929849042788276669e-04
2.037841267910692200e-03,2.761860678707780611e-03,-1.268740392326245898e-03
-2.026077007616764250e-03,1.888433817608789825e-03,-1.365623595144372423e-03
-1.940381742215253804e-03,6.838221919833708780e-04,3.230791594563015359e-03
-4.358681251813452786e-04,1.756001561309906414e-03,2.814173308813600641e-05
3.214513583574341092e-04,-2.557590098051470257e-04,-1.329467185019853797e-03
1.989631870306447087e-03,-2.585653012484088673e-03,1.074503062896298286e-03
-1.697459108613586561e-03,1.757276240866241556e-03,7.164053460873899028e-05
-9.236876106090512444e-04,-1.017150082821395877e-03,2.321694073245896342e-03
1.842196400830526260e-03,-1.495086980730098332e-03,5.160764362638567155e-04
1.423635529166622981e-03,-1.158728596828950339e-03,-7.734253241900414591e-04
3.961421599208815938e-04,1.086797409053264591e-03,1.844618224374666487e-04
1.157771700792904323e-03,1.293091112240233936e-03,-4.174655848314493835e-04
-2.175106039394919186e-04,3.233163373128566075e-04,-3.465470004042510693e-03
-5.789698866081866810e-05,2.210279045012205007e-04,-6.051652042280250728e-04
2.159401927364815150e-05,1.789769748244900800e-03,1.238657388476593121e-03
-2.020867828636214742e-03,1.233413343744331004e-03,1.173515013652242939e-03
3.172883941937201455e-03,-6.552617795994354361e-04,3.388946188279534210e-03
-1.107609168688951764e-03,6.356167687183124013e-04,1.066765333464921809e-03
4.818051931238962414e-04,1.325526754642508253e-03,4.017271110248413365e-04
-2.411153729475072442e-03,1.196133436570039933e-03,-2.308021283038133673e-03
-2.162656244282868886e-03,6.600199585515207886e-04,-7.131689043622413708e-05
-2.544706952068517434e-04,8.800764904578241288e-04,2.458180715889875505e-03
-6.511215835025285781e-04,1.526192625721424978e-03,-2.615317561899969186e-04
1.598770293556778938e-03,2.636762089466956373e-03,-9.575923488459926226e-04
4.404661963083031546e-03,-7.193549534967302048e-04,8.203871492199909686e-04
1.779972109603695802e-03,-6.601128512351741705e-04,1.052065949506250973e-04
1.828705899183398877e-03,7.167595565851450244e-05,3.949714784798008483e-04
-3.222055608087561786e-03,9.831800429815208784e-05,8.191218157775391820e-04
