-1.512559743491309660e-03,-2.173983957995872726e-03,1.281911740082875353e-03
-2.194823421167031198e-03,1.990087265809831803e-03,5.300879491052043089e-04
9.675560897674233708e-04,-1.611210552601839252e-04,-2.265062671184299957e-03
-1.487601695699561398e-03,-1.484281924330674990e-03,9.355083150959243301e-04
1.235368132138911935e-03,-5.850010583631047459e-04,4.964458660141351674e-04
-2.196144418188888166e-03,2.484178439841916333e-04,8.621967284087642645e-04
-2.879480035965250977e-03,-1.628321634992205367e-03,-5.977526659517326752e-04
2.220317884452328947e-03,1.371114455809137062e-03,-1.106165963006271180e-03
-1.040554470922308268e-03,-3.806860388661492114e-04,-3.337607698617196784e-04
-1.383126577386204533e-03,-1.874249807414333667e-03,5.056694691105005938e-04
8.905417138483300672e-04,1.433246437578653215e-03,2.629859781391883072e-03
-2.089737295298274046e-03,-5.666360906824742527e-04,-6.985963442581927035e-04
2.915011651332964030e-03,6.975277560142066190e-04,-1.359705449796029165e-05
2.078175868706766925e-03,2.275527659231107915e-03,-9.780907505225146150e-04
2.196037254999884131e-03,2.566907274099437374e-03,5.739011910190908779e-04
-1.408621497667655116e-04,-6.221630605768472622e-04,-1.820874169245371077e-03
-9.651738383256542805e-04,-5.879567501725920615e-04,2.289080723053684232e-04
-1.232292025041864698e-03,8.840368730688105432e-04,2.218981834796890980e-03
1.683175522734353712e-03,-8.622897975924624235e-05,-6.642214922608327861e-04
-1.550893561645747942e-03,-1.268160174209115559e-04,-3.166720746591575927e-03
-4.953728924441176294e-04,2.477834220870786877e-03,1.848358994713818074e-03
-8.882883642463990917e-04,-1.144858120789880385e-03,-5.749022373140020735e-04
2.004862915701646504e-03,7.809798873715263073e-04,1.103746278964250855e-03
5.967268000590904894e-04,-1.235482292210545894e-03,-6.966565267921303499e-04
-1.844208403000921438e-03,1.942279777873234890e-04,-1.372531075867694473e-03
-2.034805696715677112e-03,4.944369222804159995e-04,-2.704657373650654322e-03
4.464359692398229130e-04,-2.402957623153589763e-03,-3.153456660906543696e-03
-1.417376994195754508e-03,1.272554932682156944e-03,2.718755153748415258e-03
1.539907132489417088e-03,-3.344561048536226922e-03,-8.091983936418009182e-04
1.722545410036441672e-03,-1.206543963126391599e-03,5.991602267310909904e-04
7.414011327625703992e-04,-2.712714360505766049e-03,3.298236843609045430e-03
3.534823230867581868e-03,-1.265971162055415811e-03,-5.042620592571160371e-04
9.959639474666902737e-04,-2.011667655054886605e-03,2.027095475375451702e-03
-9.169680598764442907e-04,3.168547760336414129e-04,8.579100609581945236e-05
-1.417192643444063500e-03,5.750072269472427831e-04,1.318800479469244436e-04
-1.664587016724517528e-03,-8.387976495744393348e-04,-1.512935093763841934e-03
2.232539176889811357e-03,-1.447962933167986146e-03,-4.097969477796631062e-04
-1.701174176782037481e-04,-2.047483274583286779e-03,2.347134746064378531e-03
3.492979762328569091e-04,7.297110928161011797e-05,3.312142064249875076e-03
-2.208058646328195981e-03,9.371056420256818932e-04,-5.830669302219171042e-04
-4.085432473087635642e-04,-1.115900314374139316e-03,2.165756291821983263e-03
-4.625561875638564083e-04,-1.658438327004288157e-03,-2.756170708577602470e-03
