depth	th_Shallow	th_Mod-deep	th_Deep	th_Sediment	prop_Shallow	prop_Mod-deep	prop_Deep	prop_Sediment	acc_Shallow	acc_Mod-deep	acc_Deep	acc_Sediment	sealevel	waterflow	sedinput
7.570345538941844	0.0	0.012409200516268658	0.0	0.07734586132493432	0.0	0.13825627504132681	0.0	0.861743724958673	0.0	0.13825627504132681	0.13825627504132681	0.9999999999999998	0.6125	0.06356758624841519	0.0015446610796118357
7.445664010764435	0.040170682870765466	0.007657974334504178	0.0	0.07685287097213991	0.3221863210852416	0.06142027970340269	0.0	0.6163933992113558	0.3221863210852416	0.3836066007886443	0.3836066007886443	1.0	0.5675	0.06462020865594337	0.0015339251362894725
7.343803549239208	0.023425713889968086	0.002096916155734806	0.0	0.07633783147952494	0.22997847780383587	0.020586163898496195	0.0	0.7494353582976679	0.22997847780383587	0.25056464170233206	0.25056464170233206	1.0	0.5225	0.06556780256003975	0.001524635658463368
7.242120205081484	0.025033343765532665	0.0007344198031620883	0.0	0.075915580589028	0.2461892257074376	0.00722261653809219	0.0	0.7465881577544702	0.2461892257074376	0.25341184224552976	0.25341184224552976	1.0	0.4875	0.06645868320170743	0.0015162029869451726
7.139575271166617	0.02684638372977654	0.00020589428270249542	0.0	0.07549265590238718	0.261801170519693	0.0020078445111040865	0.0	0.736190984969203	0.261801170519693	0.26380901503079707	0.26380901503079707	1.0	0.4625	0.06738409726190475	0.0015077315557567208
7.0359607736412535	0.028504090238303713	4.376768844614273e-05	0.0	0.07506663959861204	0.2750975097025078	0.0004224089243441019	0.0	0.7244800813731481	0.2750975097025078	0.2755199186268519	0.2755199186268519	1.0	0.4375	0.06834866625166296	0.00149919389920004
6.931192080007225	0.030131712235769336	0.0	0.0	0.07463698139826061	0.28760225207181783	0.0	0.0	0.7123977479281822	0.28760225207181783	0.28760225207181783	0.28760225207181783	1.0	0.4125	0.06935521825081815	0.001490581871021007
6.825188317217787	0.03180036243685038	0.0	0.0	0.07420340035258907	0.29999277006814395	0.0	0.0	0.7000072299318562	0.29999277006814395	0.29999277006814395	0.29999277006814395	1.0	0.3875	0.07040649987921611	0.0014818898754364138
6.717885846547414	0.03353681694082275	0.0	0.0	0.0737656537295486	0.3125446854233807	0.0	0.0	0.6874553145766192	0.3125446854233807	0.3125446854233807	0.3125446854233807	1.0	0.3625	0.07150530341387343	0.0014731135947007575
6.609210729128652	0.03535159985998742	0.0	0.0	0.07332351755877375	0.32529617358282675	0.0	0.0	0.6747038264171732	0.32529617358282675	0.32529617358282675	0.32529617358282675	1.0	0.3375	0.072654676405732	0.0014642483125811218
6.499083906010448	0.03725008202423434	0.0	0.0	0.0728767410939701	0.33824713152990915	0.0	0.0	0.6617528684700907	0.33824713152990915	0.33824713152990915	0.33824713152990915	0.9999999999999999	0.3125	0.0738579456888054	0.0014552889284835603
6.387701775844025	0.038957032346743845	0.0	0.0	0.07242509781967957	0.3497601660924923	0.0	0.0	0.6502398339075078	0.3497601660924923	0.3497601660924923	0.3497601660924923	1.0	0.2875	0.07511850569272166	0.0014462316523864852
6.275730343815681	0.04000145193442974	0.0	0.0	0.07196998009391485	0.3572469442411322	0.0	0.0	0.6427530557588679	0.3572469442411322	0.3572469442411322	0.3572469442411322	1.0	0.2625	0.07643318340613658	0.0014371190853669918
6.16319684740661	0.04102055592820146	0.0	0.0	0.07151294048086886	0.3645186298938736	0.0	0.0	0.6354813701061264	0.3645186298938736	0.3645186298938736	0.3645186298938736	1.0	0.2375	0.07780185550968244	0.0014279689296470416
6.05009952022688	0.04204330111189211	0.0	0.0	0.07105402606783776	0.3717444272142571	0.0	0.0	0.6282555727857428	0.3717444272142571	0.3717444272142571	0.3717444272142571	1.0	0.2125	0.07922691679312292	0.0014187812528864022
5.936436260818468	0.043070028933954056	0.0	0.0	0.0705932304744584	0.3789265692196608	0.0	0.0	0.6210734307803393	0.3789265692196608	0.3789265692196608	0.3789265692196608	1.0	0.1875	0.08071090856813674	0.0014095559176298764
5.822224799538933	0.0440809146067451	0.0	0.0	0.07013054667279076	0.3859587655467938	0.0	0.0	0.6140412344532062	0.3859587655467938	0.3859587655467938	0.3859587655467938	1.0	0.1625	0.08225649629319517	0.0014002927828570652
5.708128252965803	0.04443013762180947	0.0	0.0	0.0696664089513199	0.3894082595508909	0.0	0.0	0.6105917404491091	0.3894082595508909	0.3894082595508909	0.3894082595508909	1.0	0.1375	0.08386359647824113	0.0013910080380835335
5.594490234250241	0.04443488589128654	0.0	0.0	0.06920313282427476	0.3910213007365794	0.0	0.0	0.6089786992634205	0.3910213007365794	0.3910213007365794	0.3910213007365794	1.0	0.1125	0.08552593712183043	0.0013817500961066033
5.481313929386019	0.044434913706454054	0.0	0.0	0.06874139115776745	0.39261675630568577	0.0	0.0	0.6073832436943142	0.39261675630568577	0.39261675630568577	0.39261675630568577	1.0	0.0875	0.08724446020395776	0.0013725229640273481
5.368597828218952	0.04443491386936395	0.0	0.0	0.06828118729770355	0.39421975573394463	0.0	0.0	0.6057802442660553	0.39421975573394463	0.39421975573394463	0.39421975573394463	0.9999999999999999	0.0625	0.08902084360326004	0.0013633265632824073
5.256340398176764	0.04443491387031809	0.0	0.0	0.06782251617187064	0.3958304929448189	0.0	0.0	0.6041695070551811	0.3958304929448189	0.3958304929448189	0.3958304929448189	1.0	0.037500000000000006	0.09085681247197666	0.0013541607916602288
