-2.249640869184222226e-03,-1.133326163532840519e-03,-2.422427244925212057e-03
-4.839786665788669531e-04,-2.418922530983330437e-04,-6.461406657841915757e-04
-1.045814022665125581e-03,-8.852808796779562455e-04,-2.042956943061967454e-04
3.786051653648038928e-04,-1.889904955170390133e-04,-4.804705339325237223e-04
2.549904076573632824e-03,1.467813654037788441e-03,1.069263210855666679e-03
2.724278915953323396e-04,-9.085223429036514775e-04,5.262354916653021186e-04
-1.597005849098682507e-03,7.834136108317755164e-04,5.601290711018799481e-04
-7.383809721383350700e-04,-1.192139867480671977e-03,2.987390781346691048e-04
-6.681873040517152199e-04,2.169076438739319865e-03,-1.545599930080539860e-03
-3.973511024799847823e-03,1.665270263232323904e-03,-3.925843588675297893e-04
2.274656898715908884e-03,-2.473372696895432578e-03,1.004816305375023618e-03
-9.648015341724069851e-04,-2.902701952302838301e-03,-3.110625912605924099e-03
-8.253629391591611958e-04,-2.665630173916448079e-03,4.201520155476036814e-03
-1.913083102719522442e-03,1.116456570572678993e-03,-4.805454979238843216e-05
-3.931935020846637902e-03,1.826496259846139766e-03,-8.348000868951288046e-04
5.779429889238542816e-04,-1.833732403624110507e-03,-1.080711237931982751e-03
-2.750732677343730240e-03,7.018133268383355003e-05,1.788948689177927674e-03
1.171690217350436014e-03,-6.230738557270555427e-04,1.092146257442588734e-03
1.803173399625595131e-03,-2.621664974489519681e-04,1.909990340148566242e-04
-5.852207231506428940e-04,1.776325957240009953e-03,-3.896896813252461421e-04
-8.005482227429510300e-04,1.017353278784350994e-03,-1.063009896766381164e-03
1.852383309874183802e-03,2.203084477712915351e-03,-5.947649947674914835e-04
1.434392204119704474e-03,2.048354763681196032e-03,8.124656057180046787e-04
-7.730034155884335382e-04,3.731235608273107077e-03,2.592513665759411425e-03
-1.015260100086920773e-03,-6.255986730128127934e-04,1.809551984658491200e-03
1.938449058091298990e-03,-2.871510353518833968e-04,2.276740946313085372e-03
-1.920217704802721932e-03,-1.916534312399996182e-03,-1.848318738991801616e-03
-8.914120234962754101e-04,-6.763247055926032911e-04,-1.498341282763679914e-03
1.848643989208698319e-03,-4.711483171417354086e-04,1.568389535224663962e-03
3.103593522239624677e-04,-3.166854563723534087e-05,-6.512070325372996786e-04
-1.876495178244945927e-04,5.333974787137415151e-04,7.175949002579876243e-04
2.034396036191170125e-04,3.112566403447879259e-04,-3.696898694458715037e-04
1.104321771222016059e-03,1.846009780092098792e-03,3.322556739281083346e-03
