depth	th_Shallow	th_Mod-deep	th_Deep	th_Sediment	prop_Shallow	prop_Mod-deep	prop_Deep	prop_Sediment	acc_Shallow	acc_Mod-deep	acc_Deep	acc_Sediment	sealevel	waterflow	sedinput
16.77596909915268	0.0	0.036763839872338104	0.0	0.1116216167020026	0.0	0.24775905079295638	0.0	0.7522409492070435	0.0	0.24775905079295638	0.24775905079295638	0.9999999999999999	1.599	0.040921130497442296	0.002230274364364971
16.62795770265214	0.0	0.036825753574489264	0.0	0.11118564292605115	0.0	0.2488035005760844	0.0	0.7511964994239156	0.0	0.2488035005760844	0.2488035005760844	1.0	1.6165	0.040977797446400135	0.002221527777098535
16.480316358041446	0.0	0.03688959795367874	0.0	0.11075174665701375	0.0	0.2498595366423337	0.0	0.7501404633576662	0.0	0.2498595366423337	0.2498595366423337	0.9999999999999999	1.6335	0.041036063136601464	0.002212839352770408
16.333042525473896	0.0	0.03695558214361376	0.0	0.11031825042393623	0.0	0.2509310819127584	0.0	0.7490689180872415	0.0	0.2509310819127584	0.2509310819127584	1.0	1.651	0.041095957367263666	0.002204208926421353
16.18613363972455	0.0	0.037023742610464656	0.0	0.1098851431388829	0.0	0.252018401893223	0.0	0.7479815981067769	0.0	0.252018401893223	0.252018401893223	0.9999999999999999	1.669	0.041157997657539774	0.0021955695571903903
16.03958482332184	0.0	0.037093902779509205	0.0	0.10945491362320327	0.0	0.25311635869904325	0.0	0.7468836413009567	0.0	0.25311635869904325	0.25311635869904325	1.0	1.6865	0.041222013249498035	0.002186954302279828
15.893394110848678	0.0	0.0371664951012321	0.0	0.10902421737192602	0.0	0.2542329432046252	0.0	0.7457670567953748	0.0	0.2542329432046252	0.2542329432046252	1.0	1.704	0.04128806116646513	0.002178363039988919
15.747557288162483	0.0	0.037241280000462396	0.0	0.10859554268573253	0.0	0.25536266708577776	0.0	0.7446373329142223	0.0	0.25536266708577776	0.25536266708577776	1.0	1.7215	0.04135647130026752	0.0021697621000393895
15.602070048379103	0.0	0.037318361772470734	0.0	0.10816887801090927	0.0	0.2565060814132915	0.0	0.7434939185867084	0.0	0.2565060814132915	0.2565060814132915	1.0	1.7385	0.04142677432957927	0.0021612179678922056
15.456929509646427	0.0	0.037397993901711626	0.0	0.1077425448309634	0.0	0.2576674596102511	0.0	0.7423325403897489	0.0	0.2576674596102511	0.2576674596102511	1.0	1.756	0.041499004816166085	0.0021527304566799294
15.312132760861193	0.0	0.037480217827444776	0.0	0.10731653095778967	0.0	0.2588470952689429	0.0	0.741152904731057	0.0	0.2588470952689429	0.2588470952689429	0.9999999999999999	1.774	0.0415737948991051	0.002144232604335158
15.167706182855717	0.0	0.03756908724125625	0.0	0.10685749076422006	0.0	0.26012585605837535	0.0	0.7398741439416247	0.0	0.26012585605837535	0.26012585605837535	1.0	1.7915	0.04166423588603781	0.002134324113178056
15.023732793868719	0.0	0.03768027247301771	0.0	0.10629311651398002	0.0	0.2617169237880524	0.0	0.7382830762119476	0.0	0.2617169237880524	0.2617169237880524	1.0	1.7875	0.04177160414308737	0.0021230442483688196
14.880201156767729	0.0	0.03780139534637557	0.0	0.10573024175461387	0.0	0.26336629407897266	0.0	0.7366337059210273	0.0	0.26336629407897266	0.26336629407897266	1.0	1.7625	0.04188357033162285	0.002111794150593307
14.737103669487425	0.0	0.037928654373870656	0.0	0.1051688329064328	0.0	0.26505464976876164	0.0	0.7349453502312384	0.0	0.26505464976876164	0.26505464976876164	1.0	1.7375	0.04200032296118492	0.0021005732391394627
14.594433267525451	0.0	0.03806153663799131	0.0	0.1046088653239818	0.0	0.2667794869473775	0.0	0.7332205130526224	0.0	0.2667794869473775	0.2667794869473775	0.9999999999999999	1.7125	0.04212205709083731	0.002089381034993443
14.452182817754714	0.0	0.03820013432285441	0.0	0.10405031544788179	0.0	0.2685413957173508	0.0	0.7314586042826492	0.0	0.2685413957173508	0.2685413957173508	1.0	1.6875	0.04224897549310671	0.0020782170667469073
14.31034500172265	0.0	0.038344656675641034	0.0	0.10349315935642237	0.0	0.2703415615689751	0.0	0.7296584384310248	0.0	0.2703415615689751	0.2703415615689751	1.0	1.6625	0.04238128916583715	0.002067080853073246
14.168912287284899	0.0	0.03849534195773635	0.0	0.10293737248001573	0.0	0.272181313289289	0.0	0.7278186867107109	0.0	0.272181313289289	0.272181313289289	1.0	1.6375	0.042519217736516644	0.002055971899085785
14.027876915812302	0.0	0.03865244194758112	0.0	0.10238292952501628	0.0	0.27406204233730924	0.0	0.7259379576626908	0.0	0.27406204233730924	0.27406204233730924	1.0	1.6125	0.042662989863812555	0.002044889695181657
13.88723089182617	0.0	0.038816219552056684	0.0	0.10182980443407472	0.0	0.2759851892854377	0.0	0.7240148107145623	0.0	0.2759851892854377	0.2759851892854377	1.0	1.5875	0.042812843657395856	0.0020338337163088344
13.746965972682318	0.0	0.038986948792044486	0.0	0.10127797035180833	0.0	0.27795224229987453	0.0	0.7220477577001255	0.0	0.27795224229987453	0.27795224229987453	1.0	1.5625	0.0429690271213904	0.0020228034212839206
13.607073657856507	0.0	0.039164915235693834	0.0	0.1007273995901188	0.0	0.27996473776604636	0.0	0.7200352622339536	0.0	0.27996473776604636	0.27996473776604636	1.0	1.5375	0.04313179862393268	0.0020117982520925963
13.467545177727306	0.0	0.03935041653712932	0.0	0.10017806359207017	0.0	0.2820242612883902	0.0	0.7179757387116097	0.0	0.2820242612883902	0.2820242612883902	0.9999999999999999	1.5125	0.04330142739492066	0.002000817633159039
13.32837148181148	0.0	0.03954376302177533	0.0	0.0996299328940499	0.0	0.28413244874729854	0.0	0.7158675512527013	0.0	0.28413244874729854	0.28413244874729854	0.9999999999999998	1.4875	0.043478194054094026	0.0019898609705801744
13.189543226415374	0.0	0.03974527831003083	0.0	0.09908297708607433	0.0	0.2862909873543357	0.0	0.7137090126456643	0.0	0.2862909873543357	0.2862909873543357	1.0	1.4625	0.04366239117175333	0.0019789276513222064
13.051050761665113	0.0	0.03995529998014334	0.0	0.09853716477011705	0.0	0.2885016166922411	0.0	0.7114983833077588	0.0	0.2885016166922411	0.2885016166922411	1.0	1.4375	0.04385432386462439	0.001968017042376989
12.912884117875844	0.0	0.04017418027293465	0.0	0.09799246351633398	0.0	0.29076612973394794	0.0	0.7092338702660521	0.0	0.29076612973394794	0.29076612973394794	1.0	1.4125	0.04405431042959572	0.0019571284898756832
