-1.024884891251825591e-03,-7.468017685938993077e-04,-4.311098582421375096e-04
-3.299791006341619122e-04,9.999989342543455333e-04,-1.638105448483903170e-03
-4.863414132193747850e-04,-1.158551762650924469e-03,2.389016635280837977e-05
-4.174659617173247022e-04,-8.702957978641250167e-04,1.908395147203500054e-03
-1.109756400462901492e-03,6.814626975068386119e-04,-9.173274721272237173e-04
1.009523780319751107e-03,-7.388938018832793024e-04,7.979947386836641534e-04
-6.405831067221418821e-04,2.649053620159762257e-03,6.716482527686042829e-04
-9.798302242426404091e-04,-3.440513315894411835e-03,1.746137565779356127e-03
2.737187316348453810e-03,2.930225551211973153e-04,-1.559462979005714345e-03
1.480793989591495117e-03,7.727155989538060307e-04,1.582984263970654750e-03
-6.587435354879436647e-05,8.308642806078791153e-04,1.583334852522383515e-04
-1.644464109053555678e-03,-5.257322255757430896e-04,-5.816473961083677008e-04
-3.861219757408401992e-03,3.247414878962639334e-03,2.621190939320494238e-04
7.436602278225780144e-04,-6.103740499578558937e-04,-3.312036346579464021e-05
-8.796706339072770514e-05,-1.909612283725443298e-03,1.689816749113608185e-03
2.440158493524863877e-04,2.247652933628701416e-03,-1.002867977967605503e-03
1.827736411451697310e-03,-8.611624003936399615e-05,1.208504922926526655e-03
9.902957364682875904e-04,2.546876946979158285e-03,1.775554573510584227e-03
2.762615449570946717e-04,-3.404105853024758945e-04,8.336910976518974300e-04
1.588935231385837227e-03,5.773550432882370263e-04,-1.156054710554485287e-05
-1.470135849704357024e-03,-3.825485237411674843e-04,8.837254902917790998e-04
-3.913434114894039084e-03,-5.222459335427450181e-03,-1.713302338250918908e-03
-1.038386224785455871e-02,-7.732838093369619886e-03,-9.908506841070795126e-04
5.489790094105496954e-02,3.267454500659991434e-02,4.034552577804623869e-03
6.902409188378072491e-02,3.841871130047299493e-02,-5.794197570111826734e-03
-1.685373614584223176e-02,-1.111711679501645178e-02,-1.039550172838204665e-03
