8500.0	4
8450.0	3
8400.0	3
8350.0	3
8300.0	3
8250.0	3
8200.0	3
8150.0	3
8100.0	3
8050.0	3
8000.0	3
7950.0	3
7900.0	3
7850.0	3
7800.0	3
7750.0	3
7700.0	3
7650.0	3
7600.0	3
7550.0	3
7500.0	3
7450.0	3
7400.0	3
7350.0	3
7300.0	3
7250.0	4
7200.0	4
7150.0	4
7100.0	4
7050.0	4
7000.0	4
6950.0	2
6900.0	2
6850.0	2
6800.0	2
6750.0	2
6700.0	2
6650.0	2
6600.0	2
6550.0	2
6500.0	2
6450.0	2
6400.0	2
6350.0	2
6300.0	2
6250.0	2
6200.0	2
6150.0	2
6100.0	2
6050.0	2
6000.0	2
5950.0	2
5900.0	2
5850.0	2
5800.0	2
5750.0	2
5700.0	4
5650.0	4
5600.0	4
5550.0	1
5500.0	1
5450.0	1
5400.0	1
5350.0	1
5300.0	1
5250.0	1
5200.0	1
5150.0	1
5100.0	1
5050.0	1
5000.0	1
4950.0	1
4900.0	1
4850.0	1
4800.0	1
4750.0	1
4700.0	1
4650.0	1
4600.0	1
4550.0	1
4500.0	1
4450.0	1
4400.0	1
4350.0	1
4300.0	1
4250.0	1
4200.0	1
4150.0	1
4100.0	4
4050.0	4
4000.0	4
3950.0	5
3900.0	5
3850.0	5
3800.0	5
3750.0	5
3700.0	5
3650.0	5
3600.0	5
3550.0	5
3500.0	5
3450.0	5
3400.0	5
3350.0	5
3300.0	5
3250.0	5
3200.0	5
3150.0	5
3100.0	5
3050.0	5
3000.0	5
2950.0	5
2900.0	5
2850.0	5
2800.0	5
2750.0	5
2700.0	5
2650.0	5
2600.0	5
2550.0	5
2500.0	5
2450.0	5
2400.0	5
2350.0	5
2300.0	5
2250.0	5
2200.0	5
2150.0	5
2100.0	5
2050.0	5
2000.0	5
1950.0	5
1900.0	5
1850.0	5
1800.0	5
1750.0	5
1700.0	5
1650.0	5
1600.0	5
1550.0	5
1500.0	5
1450.0	5
1400.0	5
1350.0	5
1300.0	5
1250.0	5
1200.0	5
1150.0	5
1100.0	5
1050.0	5
1000.0	5
950.0	5
900.0	5
850.0	5
800.0	5
750.0	5
700.0	5
650.0	5
600.0	5
550.0	5
500.0	5
450.0	5
400.0	5
350.0	5
300.0	5
250.0	5
200.0	5
150.0	5
100.0	5
50.0	5
0.0	5
